mH,DW_H4Pi,Br_HPiPi,theta,Br_HGluon,DW_Hmumu,Br_Hgaga,Br_Hee,Br_H4Pi,DW_Hss,Br_Hss,DW_Htautau,Br_Hcc,Decay_width_total,Br_HKK,DW_Hee,Br_Hmumu,Br_Htautau,DW_HGluon,ltime,DW_HKK,DW_HPiPi,DW_Hgaga,DW_Hcc
9.2,1e-40,6.3528e-34,0.0630957,0.040691,2.6863e-10,1.72894e-05,3.9947e-08,6.3528e-34,6.54126e-10,0.00415553,5.9662e-08,0.574409,1.57411e-07,6.3528e-34,6.2881e-15,0.00170656,0.379021,6.40521e-09,1.25358e-06,1e-40,1e-40,2.72155e-12,9.04182e-08
9.2,1e-40,4.00835e-34,0.0794328,0.040691,4.25751e-10,1.72894e-05,3.9947e-08,4.00835e-34,1.03672e-09,0.00415553,9.45579e-08,0.574409,2.49479e-07,4.00835e-34,9.96597e-15,0.00170656,0.379021,1.01516e-08,7.90955e-07,1e-40,1e-40,4.31336e-12,1.43303e-07
9.2,1e-40,2.5291e-34,0.1,0.040691,6.74769e-10,1.72894e-05,3.9947e-08,2.5291e-34,1.64309e-09,0.00415553,1.49864e-07,0.574409,3.95398e-07,2.5291e-34,1.5795e-14,0.00170656,0.379021,1.60892e-08,4.99059e-07,1e-40,1e-40,6.83622e-12,2.2712e-07
9.2,1e-40,1.59575e-34,0.125893,0.040691,1.06944e-09,1.72894e-05,3.9947e-08,1.59575e-34,2.60412e-09,0.00415553,2.37519e-07,0.574409,6.26664e-07,1.59575e-34,2.50334e-14,0.00170656,0.379021,2.54996e-08,3.14885e-07,1e-40,1e-40,1.08347e-11,3.59961e-07
9.2,1e-40,1.00685e-34,0.158489,0.040691,1.69494e-09,1.72894e-05,3.9947e-08,1.00685e-34,4.12725e-09,0.00415553,3.76442e-07,0.574409,9.93196e-07,1.00685e-34,3.96752e-14,0.00170656,0.379021,4.04141e-08,1.98679e-07,1e-40,1e-40,1.71718e-11,5.705e-07
9.2,1e-40,6.3528e-35,0.199526,0.040691,2.6863e-09,1.72894e-05,3.9947e-08,6.3528e-35,6.54126e-09,0.00415553,5.9662e-07,0.574409,1.57411e-06,6.3528e-35,6.2881e-14,0.00170656,0.379021,6.40521e-08,1.25358e-07,1e-40,1e-40,2.72155e-11,9.04182e-07
9.2,1e-40,4.00835e-35,0.251189,0.040691,4.25751e-09,1.72894e-05,3.9947e-08,4.00835e-35,1.03672e-08,0.00415553,9.45579e-07,0.574409,2.49479e-06,4.00835e-35,9.96597e-14,0.00170656,0.379021,1.01516e-07,7.90955e-08,1e-40,1e-40,4.31336e-11,1.43303e-06
9.2,1e-40,2.5291e-35,0.316228,0.040691,6.74769e-09,1.72894e-05,3.9947e-08,2.5291e-35,1.64309e-08,0.00415553,1.49864e-06,0.574409,3.95398e-06,2.5291e-35,1.5795e-13,0.00170656,0.379021,1.60892e-07,4.99059e-08,1e-40,1e-40,6.83622e-11,2.2712e-06
9.2,1e-40,1.59575e-35,0.398107,0.040691,1.06944e-08,1.72894e-05,3.9947e-08,1.59575e-35,2.60412e-08,0.00415553,2.37519e-06,0.574409,6.26664e-06,1.59575e-35,2.50334e-13,0.00170656,0.379021,2.54996e-07,3.14885e-08,1e-40,1e-40,1.08347e-10,3.59961e-06
9.2,1e-40,1.00685e-35,0.501187,0.040691,1.69494e-08,1.72894e-05,3.9947e-08,1.00685e-35,4.12725e-08,0.00415553,3.76442e-06,0.574409,9.93196e-06,1.00685e-35,3.96752e-13,0.00170656,0.379021,4.04141e-07,1.98679e-08,1e-40,1e-40,1.71718e-10,5.705e-06
9.2,1e-40,6.3528e-36,0.630957,0.040691,2.6863e-08,1.72894e-05,3.9947e-08,6.3528e-36,6.54126e-08,0.00415553,5.9662e-06,0.574409,1.57411e-05,6.3528e-36,6.2881e-13,0.00170656,0.379021,6.40521e-07,1.25358e-08,1e-40,1e-40,2.72155e-10,9.04182e-06
9.2,1e-40,4.00835e-36,0.794328,0.040691,4.25751e-08,1.72894e-05,3.9947e-08,4.00835e-36,1.03672e-07,0.00415553,9.45579e-06,0.574409,2.49479e-05,4.00835e-36,9.96597e-13,0.00170656,0.379021,1.01516e-06,7.90955e-09,1e-40,1e-40,4.31336e-10,1.43303e-05
9.2,1e-40,2.5291e-36,1,0.040691,6.74769e-08,1.72894e-05,3.9947e-08,2.5291e-36,1.64309e-07,0.00415553,1.49864e-05,0.574409,3.95398e-05,2.5291e-36,1.5795e-12,0.00170656,0.379021,1.60892e-06,4.99059e-09,1e-40,1e-40,6.83622e-10,2.2712e-05
9.3,1e-40,2.48499e-16,1e-10,0.0414493,6.82115e-28,1.75083e-05,3.9677e-08,2.48499e-16,1.66158e-27,0.00412901,1.52346e-25,0.57413,4.02416e-25,2.48499e-16,1.59667e-32,0.00169505,0.378579,1.66799e-26,4.90356e+11,1e-40,1e-40,7.04562e-30,2.31039e-25
9.3,1e-40,1.56792e-16,1.25893e-10,0.0414493,1.08108e-27,1.75083e-05,3.9677e-08,1.56792e-16,2.63343e-27,0.00412901,2.41453e-25,0.57413,6.37787e-25,1.56792e-16,2.53055e-32,0.00169505,0.378579,2.64358e-26,3.09393e+11,1e-40,1e-40,1.11666e-29,3.66172e-25
9.3,1e-40,9.89292e-17,1.58489e-10,0.0414493,1.7134e-27,1.75083e-05,3.9677e-08,9.89292e-17,4.1737e-27,0.00412901,3.82677e-25,0.57413,1.01082e-24,9.89292e-17,4.01065e-32,0.00169505,0.378579,4.18979e-26,1.95214e+11,1e-40,1e-40,1.76978e-29,5.80344e-25
9.3,1e-40,6.24201e-17,1.99526e-10,0.0414493,2.71555e-27,1.75083e-05,3.9677e-08,6.24201e-17,6.61487e-27,0.00412901,6.06502e-25,0.57413,1.60205e-24,6.24201e-17,6.35645e-32,0.00169505,0.378579,6.64037e-26,1.23172e+11,1e-40,1e-40,2.80491e-29,9.19784e-25
9.3,1e-40,3.93844e-17,2.51189e-10,0.0414493,4.30386e-27,1.75083e-05,3.9677e-08,3.93844e-17,1.04839e-26,0.00412901,9.61241e-25,0.57413,2.53907e-24,3.93844e-17,1.00743e-31,0.00169505,0.378579,1.05243e-25,7.77161e+10,1e-40,1e-40,4.44548e-29,1.45776e-24
9.3,1e-40,2.48499e-17,3.16228e-10,0.0414493,6.82115e-27,1.75083e-05,3.9677e-08,2.48499e-17,1.66158e-26,0.00412901,1.52346e-24,0.57413,4.02416e-24,2.48499e-17,1.59667e-31,0.00169505,0.378579,1.66799e-25,4.90356e+10,1e-40,1e-40,7.04562e-29,2.31039e-24
9.3,1e-40,1.56792e-17,3.98107e-10,0.0414493,1.08108e-26,1.75083e-05,3.9677e-08,1.56792e-17,2.63343e-26,0.00412901,2.41453e-24,0.57413,6.37787e-24,1.56792e-17,2.53055e-31,0.00169505,0.378579,2.64358e-25,3.09393e+10,1e-40,1e-40,1.11666e-28,3.66172e-24
9.3,1e-40,9.89292e-18,5.01187e-10,0.0414493,1.7134e-26,1.75083e-05,3.9677e-08,9.89292e-18,4.1737e-26,0.00412901,3.82677e-24,0.57413,1.01082e-23,9.89292e-18,4.01065e-31,0.00169505,0.378579,4.18979e-25,1.95214e+10,1e-40,1e-40,1.76978e-28,5.80344e-24
9.3,1e-40,6.24201e-18,6.30957e-10,0.0414493,2.71555e-26,1.75083e-05,3.9677e-08,6.24201e-18,6.61487e-26,0.00412901,6.06502e-24,0.57413,1.60205e-23,6.24201e-18,6.35645e-31,0.00169505,0.378579,6.64037e-25,1.23172e+10,1e-40,1e-40,2.80491e-28,9.19784e-24
9.3,1e-40,3.93844e-18,7.94328e-10,0.0414493,4.30386e-26,1.75083e-05,3.9677e-08,3.93844e-18,1.04839e-25,0.00412901,9.61241e-24,0.57413,2.53907e-23,3.93844e-18,1.00743e-30,0.00169505,0.378579,1.05243e-24,7.77161e+09,1e-40,1e-40,4.44548e-28,1.45776e-23
9.3,1e-40,2.48499e-18,1e-09,0.0414493,6.82115e-26,1.75083e-05,3.9677e-08,2.48499e-18,1.66158e-25,0.00412901,1.52346e-23,0.57413,4.02416e-23,2.48499e-18,1.59667e-30,0.00169505,0.378579,1.66799e-24,4.90356e+09,1e-40,1e-40,7.04562e-28,2.31039e-23
9.3,1e-40,1.56792e-18,1.25893e-09,0.0414493,1.08108e-25,1.75083e-05,3.9677e-08,1.56792e-18,2.63343e-25,0.00412901,2.41453e-23,0.57413,6.37787e-23,1.56792e-18,2.53055e-30,0.00169505,0.378579,2.64358e-24,3.09393e+09,1e-40,1e-40,1.11666e-27,3.66172e-23
9.3,1e-40,9.89292e-19,1.58489e-09,0.0414493,1.7134e-25,1.75083e-05,3.9677e-08,9.89292e-19,4.1737e-25,0.00412901,3.82677e-23,0.57413,1.01082e-22,9.89292e-19,4.01065e-30,0.00169505,0.378579,4.18979e-24,1.95214e+09,1e-40,1e-40,1.76978e-27,5.80344e-23
9.3,1e-40,6.24201e-19,1.99526e-09,0.0414493,2.71555e-25,1.75083e-05,3.9677e-08,6.24201e-19,6.61487e-25,0.00412901,6.06502e-23,0.57413,1.60205e-22,6.24201e-19,6.35645e-30,0.00169505,0.378579,6.64037e-24,1.23172e+09,1e-40,1e-40,2.80491e-27,9.19784e-23
9.3,1e-40,3.93844e-19,2.51189e-09,0.0414493,4.30386e-25,1.75083e-05,3.9677e-08,3.93844e-19,1.04839e-24,0.00412901,9.61241e-23,0.57413,2.53907e-22,3.93844e-19,1.00743e-29,0.00169505,0.378579,1.05243e-23,7.77161e+08,1e-40,1e-40,4.44548e-27,1.45776e-22
9.3,1e-40,2.48499e-19,3.16228e-09,0.0414493,6.82115e-25,1.75083e-05,3.9677e-08,2.48499e-19,1.66158e-24,0.00412901,1.52346e-22,0.57413,4.02416e-22,2.48499e-19,1.59667e-29,0.00169505,0.378579,1.66799e-23,4.90356e+08,1e-40,1e-40,7.04562e-27,2.31039e-22
9.3,1e-40,1.56792e-19,3.98107e-09,0.0414493,1.08108e-24,1.75083e-05,3.9677e-08,1.56792e-19,2.63343e-24,0.00412901,2.41453e-22,0.57413,6.37787e-22,1.56792e-19,2.53055e-29,0.00169505,0.378579,2.64358e-23,3.09393e+08,1e-40,1e-40,1.11666e-26,3.66172e-22
9.3,1e-40,9.89292e-20,5.01187e-09,0.0414493,1.7134e-24,1.75083e-05,3.9677e-08,9.89292e-20,4.1737e-24,0.00412901,3.82677e-22,0.57413,1.01082e-21,9.89292e-20,4.01065e-29,0.00169505,0.378579,4.18979e-23,1.95214e+08,1e-40,1e-40,1.76978e-26,5.80344e-22
9.3,1e-40,6.24201e-20,6.30957e-09,0.0414493,2.71555e-24,1.75083e-05,3.9677e-08,6.24201e-20,6.61487e-24,0.00412901,6.06502e-22,0.57413,1.60205e-21,6.24201e-20,6.35645e-29,0.00169505,0.378579,6.64037e-23,1.23172e+08,1e-40,1e-40,2.80491e-26,9.19784e-22
9.3,1e-40,3.93844e-20,7.94328e-09,0.0414493,4.30386e-24,1.75083e-05,3.9677e-08,3.93844e-20,1.04839e-23,0.00412901,9.61241e-22,0.57413,2.53907e-21,3.93844e-20,1.00743e-28,0.00169505,0.378579,1.05243e-22,7.77161e+07,1e-40,1e-40,4.44548e-26,1.45776e-21
9.3,1e-40,2.48499e-20,1e-08,0.0414493,6.82115e-24,1.75083e-05,3.9677e-08,2.48499e-20,1.66158e-23,0.00412901,1.52346e-21,0.57413,4.02416e-21,2.48499e-20,1.59667e-28,0.00169505,0.378579,1.66799e-22,4.90356e+07,1e-40,1e-40,7.04562e-26,2.31039e-21
9.3,1e-40,1.56792e-20,1.25893e-08,0.0414493,1.08108e-23,1.75083e-05,3.9677e-08,1.56792e-20,2.63343e-23,0.00412901,2.41453e-21,0.57413,6.37787e-21,1.56792e-20,2.53055e-28,0.00169505,0.378579,2.64358e-22,3.09393e+07,1e-40,1e-40,1.11666e-25,3.66172e-21
9.3,1e-40,9.89292e-21,1.58489e-08,0.0414493,1.7134e-23,1.75083e-05,3.9677e-08,9.89292e-21,4.1737e-23,0.00412901,3.82677e-21,0.57413,1.01082e-20,9.89292e-21,4.01065e-28,0.00169505,0.378579,4.18979e-22,1.95214e+07,1e-40,1e-40,1.76978e-25,5.80344e-21
9.3,1e-40,6.24201e-21,1.99526e-08,0.0414493,2.71555e-23,1.75083e-05,3.9677e-08,6.24201e-21,6.61487e-23,0.00412901,6.06502e-21,0.57413,1.60205e-20,6.24201e-21,6.35645e-28,0.00169505,0.378579,6.64037e-22,1.23172e+07,1e-40,1e-40,2.80491e-25,9.19784e-21
9.3,1e-40,3.93844e-21,2.51189e-08,0.0414493,4.30386e-23,1.75083e-05,3.9677e-08,3.93844e-21,1.04839e-22,0.00412901,9.61241e-21,0.57413,2.53907e-20,3.93844e-21,1.00743e-27,0.00169505,0.378579,1.05243e-21,7.77161e+06,1e-40,1e-40,4.44548e-25,1.45776e-20
9.3,1e-40,2.48499e-21,3.16228e-08,0.0414493,6.82115e-23,1.75083e-05,3.9677e-08,2.48499e-21,1.66158e-22,0.00412901,1.52346e-20,0.57413,4.02416e-20,2.48499e-21,1.59667e-27,0.00169505,0.378579,1.66799e-21,4.90356e+06,1e-40,1e-40,7.04562e-25,2.31039e-20
9.3,1e-40,1.56792e-21,3.98107e-08,0.0414493,1.08108e-22,1.75083e-05,3.9677e-08,1.56792e-21,2.63343e-22,0.00412901,2.41453e-20,0.57413,6.37787e-20,1.56792e-21,2.53055e-27,0.00169505,0.378579,2.64358e-21,3.09393e+06,1e-40,1e-40,1.11666e-24,3.66172e-20
9.3,1e-40,9.89292e-22,5.01187e-08,0.0414493,1.7134e-22,1.75083e-05,3.9677e-08,9.89292e-22,4.1737e-22,0.00412901,3.82677e-20,0.57413,1.01082e-19,9.89292e-22,4.01065e-27,0.00169505,0.378579,4.18979e-21,1.95214e+06,1e-40,1e-40,1.76978e-24,5.80344e-20
9.3,1e-40,6.24201e-22,6.30957e-08,0.0414493,2.71555e-22,1.75083e-05,3.9677e-08,6.24201e-22,6.61487e-22,0.00412901,6.06502e-20,0.57413,1.60205e-19,6.24201e-22,6.35645e-27,0.00169505,0.378579,6.64037e-21,1.23172e+06,1e-40,1e-40,2.80491e-24,9.19784e-20
9.3,1e-40,3.93844e-22,7.94328e-08,0.0414493,4.30386e-22,1.75083e-05,3.9677e-08,3.93844e-22,1.04839e-21,0.00412901,9.61241e-20,0.57413,2.53907e-19,3.93844e-22,1.00743e-26,0.00169505,0.378579,1.05243e-20,777161,1e-40,1e-40,4.44548e-24,1.45776e-19
9.3,1e-40,2.48499e-22,1e-07,0.0414493,6.82115e-22,1.75083e-05,3.9677e-08,2.48499e-22,1.66158e-21,0.00412901,1.52346e-19,0.57413,4.02416e-19,2.48499e-22,1.59667e-26,0.00169505,0.378579,1.66799e-20,490356,1e-40,1e-40,7.04562e-24,2.31039e-19
9.3,1e-40,1.56792e-22,1.25893e-07,0.0414493,1.08108e-21,1.75083e-05,3.9677e-08,1.56792e-22,2.63343e-21,0.00412901,2.41453e-19,0.57413,6.37787e-19,1.56792e-22,2.53055e-26,0.00169505,0.378579,2.64358e-20,309393,1e-40,1e-40,1.11666e-23,3.66172e-19
9.3,1e-40,9.89292e-23,1.58489e-07,0.0414493,1.7134e-21,1.75083e-05,3.9677e-08,9.89292e-23,4.1737e-21,0.00412901,3.82677e-19,0.57413,1.01082e-18,9.89292e-23,4.01065e-26,0.00169505,0.378579,4.18979e-20,195214,1e-40,1e-40,1.76978e-23,5.80344e-19
9.3,1e-40,6.24201e-23,1.99526e-07,0.0414493,2.71555e-21,1.75083e-05,3.9677e-08,6.24201e-23,6.61487e-21,0.00412901,6.06502e-19,0.57413,1.60205e-18,6.24201e-23,6.35645e-26,0.00169505,0.378579,6.64037e-20,123172,1e-40,1e-40,2.80491e-23,9.19784e-19
9.3,1e-40,3.93844e-23,2.51189e-07,0.0414493,4.30386e-21,1.75083e-05,3.9677e-08,3.93844e-23,1.04839e-20,0.00412901,9.61241e-19,0.57413,2.53907e-18,3.93844e-23,1.00743e-25,0.00169505,0.378579,1.05243e-19,77716.1,1e-40,1e-40,4.44548e-23,1.45776e-18
9.3,1e-40,2.48499e-23,3.16228e-07,0.0414493,6.82115e-21,1.75083e-05,3.9677e-08,2.48499e-23,1.66158e-20,0.00412901,1.52346e-18,0.57413,4.02416e-18,2.48499e-23,1.59667e-25,0.00169505,0.378579,1.66799e-19,49035.6,1e-40,1e-40,7.04562e-23,2.31039e-18
9.3,1e-40,1.56792e-23,3.98107e-07,0.0414493,1.08108e-20,1.75083e-05,3.9677e-08,1.56792e-23,2.63343e-20,0.00412901,2.41453e-18,0.57413,6.37787e-18,1.56792e-23,2.53055e-25,0.00169505,0.378579,2.64358e-19,30939.3,1e-40,1e-40,1.11666e-22,3.66172e-18
9.3,1e-40,9.89292e-24,5.01187e-07,0.0414493,1.7134e-20,1.75083e-05,3.9677e-08,9.89292e-24,4.1737e-20,0.00412901,3.82677e-18,0.57413,1.01082e-17,9.89292e-24,4.01065e-25,0.00169505,0.378579,4.18979e-19,19521.4,1e-40,1e-40,1.76978e-22,5.80344e-18
9.3,1e-40,6.24201e-24,6.30957e-07,0.0414493,2.71555e-20,1.75083e-05,3.9677e-08,6.24201e-24,6.61487e-20,0.00412901,6.06502e-18,0.57413,1.60205e-17,6.24201e-24,6.35645e-25,0.00169505,0.378579,6.64037e-19,12317.2,1e-40,1e-40,2.80491e-22,9.19784e-18
9.3,1e-40,3.93844e-24,7.94328e-07,0.0414493,4.30386e-20,1.75083e-05,3.9677e-08,3.93844e-24,1.04839e-19,0.00412901,9.61241e-18,0.57413,2.53907e-17,3.93844e-24,1.00743e-24,0.00169505,0.378579,1.05243e-18,7771.61,1e-40,1e-40,4.44548e-22,1.45776e-17
9.3,1e-40,2.48499e-24,1e-06,0.0414493,6.82115e-20,1.75083e-05,3.9677e-08,2.48499e-24,1.66158e-19,0.00412901,1.52346e-17,0.57413,4.02416e-17,2.48499e-24,1.59667e-24,0.00169505,0.378579,1.66799e-18,4903.56,1e-40,1e-40,7.04562e-22,2.31039e-17
9.3,1e-40,1.56792e-24,1.25893e-06,0.0414493,1.08108e-19,1.75083e-05,3.9677e-08,1.56792e-24,2.63343e-19,0.00412901,2.41453e-17,0.57413,6.37787e-17,1.56792e-24,2.53055e-24,0.00169505,0.378579,2.64358e-18,3093.93,1e-40,1e-40,1.11666e-21,3.66172e-17
9.3,1e-40,9.89292e-25,1.58489e-06,0.0414493,1.7134e-19,1.75083e-05,3.9677e-08,9.89292e-25,4.1737e-19,0.00412901,3.82677e-17,0.57413,1.01082e-16,9.89292e-25,4.01065e-24,0.00169505,0.378579,4.18979e-18,1952.14,1e-40,1e-40,1.76978e-21,5.80344e-17
9.3,1e-40,6.24201e-25,1.99526e-06,0.0414493,2.71555e-19,1.75083e-05,3.9677e-08,6.24201e-25,6.61487e-19,0.00412901,6.06502e-17,0.57413,1.60205e-16,6.24201e-25,6.35645e-24,0.00169505,0.378579,6.64037e-18,1231.72,1e-40,1e-40,2.80491e-21,9.19784e-17
9.3,1e-40,3.93844e-25,2.51189e-06,0.0414493,4.30386e-19,1.75083e-05,3.9677e-08,3.93844e-25,1.04839e-18,0.00412901,9.61241e-17,0.57413,2.53907e-16,3.93844e-25,1.00743e-23,0.00169505,0.378579,1.05243e-17,777.161,1e-40,1e-40,4.44548e-21,1.45776e-16
9.3,1e-40,2.48499e-25,3.16228e-06,0.0414493,6.82115e-19,1.75083e-05,3.9677e-08,2.48499e-25,1.66158e-18,0.00412901,1.52346e-16,0.57413,4.02416e-16,2.48499e-25,1.59667e-23,0.00169505,0.378579,1.66799e-17,490.356,1e-40,1e-40,7.04562e-21,2.31039e-16
9.3,1e-40,1.56792e-25,3.98107e-06,0.0414493,1.08108e-18,1.75083e-05,3.9677e-08,1.56792e-25,2.63343e-18,0.00412901,2.41453e-16,0.57413,6.37787e-16,1.56792e-25,2.53055e-23,0.00169505,0.378579,2.64358e-17,309.393,1e-40,1e-40,1.11666e-20,3.66172e-16
9.3,1e-40,9.89292e-26,5.01187e-06,0.0414493,1.7134e-18,1.75083e-05,3.9677e-08,9.89292e-26,4.1737e-18,0.00412901,3.82677e-16,0.57413,1.01082e-15,9.89292e-26,4.01065e-23,0.00169505,0.378579,4.18979e-17,195.214,1e-40,1e-40,1.76978e-20,5.80344e-16
9.3,1e-40,6.24201e-26,6.30957e-06,0.0414493,2.71555e-18,1.75083e-05,3.9677e-08,6.24201e-26,6.61487e-18,0.00412901,6.06502e-16,0.57413,1.60205e-15,6.24201e-26,6.35645e-23,0.00169505,0.378579,6.64037e-17,123.172,1e-40,1e-40,2.80491e-20,9.19784e-16
9.3,1e-40,3.93844e-26,7.94328e-06,0.0414493,4.30386e-18,1.75083e-05,3.9677e-08,3.93844e-26,1.04839e-17,0.00412901,9.61241e-16,0.57413,2.53907e-15,3.93844e-26,1.00743e-22,0.00169505,0.378579,1.05243e-16,77.7161,1e-40,1e-40,4.44548e-20,1.45776e-15
9.3,1e-40,2.48499e-26,1e-05,0.0414493,6.82115e-18,1.75083e-05,3.9677e-08,2.48499e-26,1.66158e-17,0.00412901,1.52346e-15,0.57413,4.02416e-15,2.48499e-26,1.59667e-22,0.00169505,0.378579,1.66799e-16,49.0356,1e-40,1e-40,7.04562e-20,2.31039e-15
9.3,1e-40,1.56792e-26,1.25893e-05,0.0414493,1.08108e-17,1.75083e-05,3.9677e-08,1.56792e-26,2.63343e-17,0.00412901,2.41453e-15,0.57413,6.37787e-15,1.56792e-26,2.53055e-22,0.00169505,0.378579,2.64358e-16,30.9393,1e-40,1e-40,1.11666e-19,3.66172e-15
9.3,1e-40,9.89292e-27,1.58489e-05,0.0414493,1.7134e-17,1.75083e-05,3.9677e-08,9.89292e-27,4.1737e-17,0.00412901,3.82677e-15,0.57413,1.01082e-14,9.89292e-27,4.01065e-22,0.00169505,0.378579,4.18979e-16,19.5214,1e-40,1e-40,1.76978e-19,5.80344e-15
9.3,1e-40,6.24201e-27,1.99526e-05,0.0414493,2.71555e-17,1.75083e-05,3.9677e-08,6.24201e-27,6.61487e-17,0.00412901,6.06502e-15,0.57413,1.60205e-14,6.24201e-27,6.35645e-22,0.00169505,0.378579,6.64037e-16,12.3172,1e-40,1e-40,2.80491e-19,9.19784e-15
9.3,1e-40,3.93844e-27,2.51189e-05,0.0414493,4.30386e-17,1.75083e-05,3.9677e-08,3.93844e-27,1.04839e-16,0.00412901,9.61241e-15,0.57413,2.53907e-14,3.93844e-27,1.00743e-21,0.00169505,0.378579,1.05243e-15,7.77161,1e-40,1e-40,4.44548e-19,1.45776e-14
9.3,1e-40,2.48499e-27,3.16228e-05,0.0414493,6.82115e-17,1.75083e-05,3.9677e-08,2.48499e-27,1.66158e-16,0.00412901,1.52346e-14,0.57413,4.02416e-14,2.48499e-27,1.59667e-21,0.00169505,0.378579,1.66799e-15,4.90356,1e-40,1e-40,7.04562e-19,2.31039e-14
9.3,1e-40,1.56792e-27,3.98107e-05,0.0414493,1.08108e-16,1.75083e-05,3.9677e-08,1.56792e-27,2.63343e-16,0.00412901,2.41453e-14,0.57413,6.37787e-14,1.56792e-27,2.53055e-21,0.00169505,0.378579,2.64358e-15,3.09393,1e-40,1e-40,1.11666e-18,3.66172e-14
9.3,1e-40,9.89292e-28,5.01187e-05,0.0414493,1.7134e-16,1.75083e-05,3.9677e-08,9.89292e-28,4.1737e-16,0.00412901,3.82677e-14,0.57413,1.01082e-13,9.89292e-28,4.01065e-21,0.00169505,0.378579,4.18979e-15,1.95214,1e-40,1e-40,1.76978e-18,5.80344e-14
9.3,1e-40,6.24201e-28,6.30957e-05,0.0414493,2.71555e-16,1.75083e-05,3.9677e-08,6.24201e-28,6.61487e-16,0.00412901,6.06502e-14,0.57413,1.60205e-13,6.24201e-28,6.35645e-21,0.00169505,0.378579,6.64037e-15,1.23172,1e-40,1e-40,2.80491e-18,9.19784e-14
9.3,1e-40,3.93844e-28,7.94328e-05,0.0414493,4.30386e-16,1.75083e-05,3.9677e-08,3.93844e-28,1.04839e-15,0.00412901,9.61241e-14,0.57413,2.53907e-13,3.93844e-28,1.00743e-20,0.00169505,0.378579,1.05243e-14,0.777161,1e-40,1e-40,4.44548e-18,1.45776e-13
9.3,1e-40,2.48499e-28,0.0001,0.0414493,6.82115e-16,1.75083e-05,3.9677e-08,2.48499e-28,1.66158e-15,0.00412901,1.52346e-13,0.57413,4.02416e-13,2.48499e-28,1.59667e-20,0.00169505,0.378579,1.66799e-14,0.490356,1e-40,1e-40,7.04562e-18,2.31039e-13
9.3,1e-40,1.56792e-28,0.000125893,0.0414493,1.08108e-15,1.75083e-05,3.9677e-08,1.56792e-28,2.63343e-15,0.00412901,2.41453e-13,0.57413,6.37787e-13,1.56792e-28,2.53055e-20,0.00169505,0.378579,2.64358e-14,0.309393,1e-40,1e-40,1.11666e-17,3.66172e-13
9.3,1e-40,9.89292e-29,0.000158489,0.0414493,1.7134e-15,1.75083e-05,3.9677e-08,9.89292e-29,4.1737e-15,0.00412901,3.82677e-13,0.57413,1.01082e-12,9.89292e-29,4.01065e-20,0.00169505,0.378579,4.18979e-14,0.195214,1e-40,1e-40,1.76978e-17,5.80344e-13
9.3,1e-40,6.24201e-29,0.000199526,0.0414493,2.71555e-15,1.75083e-05,3.9677e-08,6.24201e-29,6.61487e-15,0.00412901,6.06502e-13,0.57413,1.60205e-12,6.24201e-29,6.35645e-20,0.00169505,0.378579,6.64037e-14,0.123172,1e-40,1e-40,2.80491e-17,9.19784e-13
9.3,1e-40,3.93844e-29,0.000251189,0.0414493,4.30386e-15,1.75083e-05,3.9677e-08,3.93844e-29,1.04839e-14,0.00412901,9.61241e-13,0.57413,2.53907e-12,3.93844e-29,1.00743e-19,0.00169505,0.378579,1.05243e-13,0.0777161,1e-40,1e-40,4.44548e-17,1.45776e-12
9.3,1e-40,2.48499e-29,0.000316228,0.0414493,6.82115e-15,1.75083e-05,3.9677e-08,2.48499e-29,1.66158e-14,0.00412901,1.52346e-12,0.57413,4.02416e-12,2.48499e-29,1.59667e-19,0.00169505,0.378579,1.66799e-13,0.0490356,1e-40,1e-40,7.04562e-17,2.31039e-12
9.3,1e-40,1.56792e-29,0.000398107,0.0414493,1.08108e-14,1.75083e-05,3.9677e-08,1.56792e-29,2.63343e-14,0.00412901,2.41453e-12,0.57413,6.37787e-12,1.56792e-29,2.53055e-19,0.00169505,0.378579,2.64358e-13,0.0309393,1e-40,1e-40,1.11666e-16,3.66172e-12
9.3,1e-40,9.89292e-30,0.000501187,0.0414493,1.7134e-14,1.75083e-05,3.9677e-08,9.89292e-30,4.1737e-14,0.00412901,3.82677e-12,0.57413,1.01082e-11,9.89292e-30,4.01065e-19,0.00169505,0.378579,4.18979e-13,0.0195214,1e-40,1e-40,1.76978e-16,5.80344e-12
9.3,1e-40,6.24201e-30,0.000630957,0.0414493,2.71555e-14,1.75083e-05,3.9677e-08,6.24201e-30,6.61487e-14,0.00412901,6.06502e-12,0.57413,1.60205e-11,6.24201e-30,6.35645e-19,0.00169505,0.378579,6.64037e-13,0.0123172,1e-40,1e-40,2.80491e-16,9.19784e-12
9.3,1e-40,3.93844e-30,0.000794328,0.0414493,4.30386e-14,1.75083e-05,3.9677e-08,3.93844e-30,1.04839e-13,0.00412901,9.61241e-12,0.57413,2.53907e-11,3.93844e-30,1.00743e-18,0.00169505,0.378579,1.05243e-12,0.00777161,1e-40,1e-40,4.44548e-16,1.45776e-11
9.3,1e-40,2.48499e-30,0.001,0.0414493,6.82115e-14,1.75083e-05,3.9677e-08,2.48499e-30,1.66158e-13,0.00412901,1.52346e-11,0.57413,4.02416e-11,2.48499e-30,1.59667e-18,0.00169505,0.378579,1.66799e-12,0.00490356,1e-40,1e-40,7.04562e-16,2.31039e-11
